PC1,PC2,objetivo
0.6506146236199711,1.28225105843521,0
-0.28223159800816805,0.2844293936307721,0
0.5702197907620545,0.17576829083749868,0
0.5743576923918113,0.5129782023650388,0
0.8226555363809493,-1.1856088964135916,0
-1.273319417991898,0.8749160198736355,0
0.027939168400962056,2.1288699884307913,0
0.7406899177883519,-0.2659225040463494,0
0.4797173231237432,1.0281241628493516,0
-0.7286865883208326,0.2742015434154432,0
-0.03128645037082543,-1.2538230373105823,1
1.1095219586855547,-0.12853136591803982,0
0.03178521184399358,2.3403339698261303,0
-0.15767882686537005,-2.153844515181628,0
-0.6205650363365586,1.6162232972902446,0
1.7064534487834389,0.19293822520429574,0
-2.0382735124530726,-0.08367126199056016,0
2.1547402089511545,0.0037814866973348007,0
-1.6604556434780937,-0.3161809822067531,0
0.20564796718523767,0.1702658030250775,0
0.5514983192971181,1.0692751997919883,0
1.6476118350883144,-0.3262113344974963,0
-0.7824450455937478,1.4463928232964938,0
1.2375715349465763,1.2123919229068725,0
-1.389440270305788,-0.6116135420174795,0
-0.6800304138385016,0.8736652648116147,0
-0.46285672294024366,0.20590412517694834,0
-0.4963696175086164,-0.43531347067134785,1
1.8792232549425045,0.5829305394189371,0
0.046122236430460574,-1.447633019548501,1
-1.9542029408191408,-0.17147564522443634,0
-0.20123168467758804,-1.804710353148396,0
0.9845301632145145,0.14182297121532572,0
-1.0157333102689758,1.3562435518717695,0
0.21517160577963285,-1.5720850016290535,1
0.6047843478659066,1.4179977116430507,0
-2.0908028228063404,-0.026430743063520643,0
-0.6035538404313514,0.2234812742877151,0
-0.943923702293986,-0.5235996716502966,1
0.6658687866228629,0.05122160669548429,0
-1.0308462920357224,-0.4835836571266382,1
1.7635628539615107,0.12785988398937193,0
1.7802732283127831,0.48562624471767557,0
-0.7307746581241416,-0.5293581916819368,1
0.1628053530274926,2.0475036101251995,0
0.9170258780409325,-0.5012058144788358,0
-0.9176949739236476,-0.6541616017189308,1
-0.903133179562798,-0.4481306813830803,1
0.039620252610555906,-0.845580334371641,0
0.9428778237088767,1.211426164806101,0
0.8920634958030114,0.34662779695987417,0
1.3842967619897268,0.797603370949688,0
1.4178408383048922,-0.432145329546587,0
-0.1867048375735335,-2.0504790914547693,0
-0.07827092789091428,2.0987229458775722,0
-0.7864012588384643,0.049406234925818165,0
0.6674917160046621,0.6302400253743311,0
-0.6262205674257753,-0.2113228675973303,0
0.6568501717408827,0.7331854713038827,0
0.45517362360566077,1.1895557402886636,0
-0.15893943974875918,-0.5117685189896019,0
0.08945377760357338,1.3368196425212748,0
-0.2822182755600009,0.41175543688894567,0
-0.8379692836735111,-0.5320968003364618,1
-0.44794945044159945,-1.7321841167771277,0
0.05209164205702668,-1.9290280041741912,0
1.6927541132700303,0.3456921201367664,0
-0.15826022257623554,2.1572450682426454,0
1.3329959181592195,0.33202087982807,0
-0.1445833579841204,1.9358509569796647,0
-0.1157603025310167,0.8279159596266598,0
0.5148534851422484,0.03143156708654111,0
-0.4125359567003822,1.1593374605209366,0
-0.057383905337457755,-0.1298792746973025,0
1.3285079943954707,-0.19639231936214166,0
0.7792689629894606,-0.38042362326284607,0
0.8073825051586234,0.07231499829384397,0
0.2089927837578011,0.03866544326532923,0
-0.3690106051019456,0.5615577184660577,0
1.9385947523862466,-0.0694921142770816,0
-0.8880057645232036,0.4510170162466114,0
0.4121864961473041,0.07198300027335576,0
0.35606582094537703,-2.0321259427619305,1
-1.3764003706740717,0.2863744771447154,0
-1.9957565453234356,-0.0647306176922132,0
1.6765120775336264,0.2848856113948587,0
0.17162605686136306,-0.12394625502864154,0
0.5551970750148387,0.5846624150801879,0
-0.3722222259092987,-1.2487567797501427,1
-1.134680280062425,0.4664574991714592,1
-0.29898060847293767,2.0585320169972214,0
0.42110696191881986,1.5191341676135177,0
-0.4213256960521668,1.014756836568942,0
-0.6805147673344044,0.5420974367476667,0
0.07628545497892308,1.7844057594134854,0
-0.9062037552376737,-0.9333670615766312,0
-0.046549096144857964,2.13870708675839,0
-0.9076374921020617,-1.1024700046728093,0
0.39287146906836273,1.7245068215963695,0
0.6370947346580327,1.071273468249447,0
1.2026575204712815,1.0979341026108442,0
0.7120854372098858,0.6688753958397148,0
-0.14396998921099877,0.38510025065451814,0
-0.1843522243270888,-0.12369801383339611,0
0.9244379505507175,-0.9851419942526779,0
0.09934213676198796,1.5476448983618252,0
-0.2760133891981594,0.5102894009114461,0
0.9753333623617406,0.35974588607898406,0
0.8696984454409499,-0.7417131267271115,0
-0.3038698539312765,-0.158418570108803,0
1.1557575186336202,-0.13340415103251468,0
-0.6644417206376405,0.1845896009034524,0
1.8103834420331417,-0.2534857117961303,0
0.18497255337272353,0.18840821436597865,0
-0.5441451648944003,-1.3417813373905263,0
0.21970601735421774,1.6949506557420788,1
-1.261735316125909,0.826138804629512,0
1.1954198388262112,-0.8020242187243812,0
-1.5619483342615388,-0.5812392279593428,0
-0.9590822794543652,-0.7066795975095898,0
0.7913701050374703,-1.3181351198939633,0
-0.8365749264156416,1.1360733124190954,0
0.8332598951329245,-0.468201497463135,0
1.260649804171936,0.222244173356767,0
1.2391348456006583,-0.7737028357597785,0
1.6694630577376004,0.5110887213330926,0
-0.49242015280109064,0.3004232601672268,0
-0.6365811059781206,0.5147722155093469,0
0.6194318834262538,0.7619445283456199,0
0.1854551922205028,-2.188305736307687,0
-0.47483641250452846,-1.5546619898360712,0
-0.23906873875501555,0.7169888831150375,0
0.5620440446754675,-1.7212229712913214,1
0.6073626666278937,0.9912792432358861,0
0.6497794518840387,-0.8415447185990503,0
-0.6452873546493715,-0.22745687902075065,0
1.1923422151515102,0.9242621250620369,0
-1.091070551648956,0.38322756825738075,1
-1.5244972127047172,-0.6193815935450592,0
-1.9527732365621766,0.35257828354336546,0
-0.04773590081410617,1.7210046756432436,0
1.9972953723231055,0.23051073690123045,0
-0.11918778003950407,-1.5396978871103386,1
-0.1428855703382755,1.0308480729387366,0
-0.008257797614620461,-1.6276473788186892,1
0.9463287468148688,-1.214863958149839,0
1.2139496488016608,-0.010538510528081194,0
-0.35529500507141204,-0.4856839517577699,0
0.9868172365638538,1.0942246721087776,0
-0.9003232986293745,-1.5823861832651571,0
-1.07119741093395,0.20797623848290378,1
-0.07281382594161519,-0.2039758186649088,0
-0.5340378493623164,-0.9296755264059118,1
1.046017599542423,0.7730086172029424,0
1.1702108626277985,-0.9542666465844705,0
1.8137859477490825,0.12741877034379273,0
-0.018873610964460056,0.9650041943410131,0
0.3529113914765067,-1.3438732379651661,1
0.7662853633680984,-1.220391923129495,0
1.749919565308488,0.3372709582125865,0
0.0050618953979645895,1.0841890731616222,0
0.42338697501540196,-0.5811816411946391,0
-1.8475992143007995,0.0050079427499831975,0
-1.4198131657514683,0.2424451088772956,0
-0.42733915708985554,0.6198131128121266,0
0.10818295357540558,1.5280322325842308,0
-0.8349431955795793,0.48345888457472325,0
0.04634672752335475,0.5434544184568347,0
0.5684307762377465,-0.12625747074848506,0
-0.07906121968158038,-2.348105639053176,0
-0.6161660547249898,-1.743829214276536,0
1.409718502409396,0.17301172032489462,0
0.747274449830007,0.9802982121538358,0
-1.0731636460565508,1.1925443536642268,0
0.23923524059216428,1.1249780697384997,0
0.15820658463374557,-0.0526798845511429,0
0.7841473243827275,-0.8556464512969642,0
1.1549268744207517,0.7532653897985628,0
-0.07487942429587756,0.9890619131022307,0
0.1951372377127871,1.4338030866730802,0
0.20849169915992205,0.20995907018421037,0
-1.8946810836165986,0.3842460727247076,0
0.671926044440182,1.5041874567535671,0
-0.3232253082699468,1.1096174927275289,0
-0.11260233642548667,0.6974712547714201,0
-1.274736309347079,0.5706782829546484,0
-0.7498533726217149,1.1042184910624289,1
1.0913381977758485,-1.3694040730915036,0
-0.4402730643336017,0.7848591275560023,0
0.48916453687598616,-1.1504986643606563,0
-1.8099079661944972,-0.3128941742335216,0
1.2199117643608308,-0.2679704506451834,0
-0.9972407583919937,-1.4929003323139087,0
-0.9836540155822133,0.3836259571879868,1
0.7180700585832785,1.306626158224331,0
2.412063683512303,-0.006630059869591855,0
-2.151706539273139,-0.27962387585730897,0
0.22987180086036177,-0.5388135776924345,0
-1.4001309391125185,0.10557553799972419,0
1.8037462353685687,-0.3517613671062306,0
-0.28165958305261307,0.5079339551805185,0
-0.28429476073256477,-0.470930288397469,0
0.2332594983933348,1.964720851627586,0
0.8953304062587248,1.1124538386807166,0
-1.7983797935267305,-0.47361947711577157,0
1.3314514299123803,0.04157641691137422,0
-0.26367881990704756,-2.206363372029801,0
1.62403839063319,0.14784618622210402,0
-0.9701449704231755,-0.11985939767871842,1
-0.4190222737277637,-0.3796893087919557,0
0.1585422216979372,0.9458060729122815,0
-0.3779455948738005,-1.6055966867343094,0
-0.9999610863886386,-1.0583439921477558,0
-0.8200042982670561,0.978248841638876,1
0.2254101030384707,-0.1352087820496185,0
0.2764209775089349,1.2090021998686908,0
0.10340166158124714,-0.47439682096810765,0
0.13823315358063096,1.5404285263125919,0
0.34059865108469356,-1.5323528777493514,1
0.5836447439723519,1.2967363960024376,0
0.5776727291330844,-0.4282014336206936,0
0.7644340518101282,-1.2318772786148844,0
0.5414581584829544,1.040152953142416,0
-0.20247360907713235,-1.009629575432959,1
-0.4289342139945643,-0.0001317749006311103,0
-0.4676808341020864,1.641188573601853,0
0.08859333621973826,-1.2202009236317313,1
-0.3879857796726137,0.9349961952168455,0
-1.4526031971255318,-0.37279303443083306,0
-0.05550623123395252,-1.5598512189761813,1
1.5279059519628257,-0.8165341728708341,0
-0.4084218795095692,0.3496834613930641,0
1.3855477713242912,0.6992246641876823,0
-0.8642488867129463,-0.8200641334170876,0
-0.7846715368408068,-1.177295904327888,0
1.2862724851654752,-1.0051454671937023,0
-0.14403669529500768,0.08301060347962347,0
0.40017587149100653,1.5220916751402136,0
-0.677666142104075,-0.733259815543803,1
0.15686517910448644,1.6262599292740505,0
1.2838123553608032,-1.108899127250247,0
1.9521484973422145,-0.03561500517501274,0
-0.24014234429512066,1.2208100457157658,0
-0.0016126720589648557,-0.32727833767846365,0
-2.185360319536439,-0.29330729733938565,0
0.11520186583381613,1.9015446602810324,0
1.5825725003967335,0.5808443280658225,0
-1.151704610172196,-1.0068056635939298,0
0.18348425767427223,-1.4640923541256772,1
1.324747254583037,-0.7464713375929808,0
-0.3856919903250988,-1.5385343474972182,0
1.1970869926247452,0.46203309625930983,0
1.8908249935630626,-0.11391334331852873,0
1.7645048998419532,-0.014178460201057608,0
-0.8884532655391353,-0.33386643724102383,1
0.6303488352301426,-0.03258262165516945,0
0.15855801783259246,0.8418477219097451,0
-0.44311098307148994,-0.2639986442941209,0
2.082462167527473,0.17100700636616442,0
-1.4816561144567406,0.08259300454700742,0
0.648445168935066,-1.5495538059655352,0
-1.3892656196602469,-0.6821905487429651,0
0.6705258891282209,-0.20593428497849453,0
0.41302201054837534,-1.6792605820661413,1
0.8221563234875858,0.15019575745731137,0
0.18276812353559296,0.6816246556958695,0
1.5003521782396525,0.8450824353383025,0
-1.221922895440961,0.44821626307344925,1
0.7076135864988328,-0.6376196371334927,0
1.244312586891818,-0.20106633365169718,0
-1.8792645254929405,0.27629457814916375,0
0.173661395106707,-2.1767694619418254,0
2.232157083159038,0.2156776449108416,0
-0.8714439656656842,-0.27550182196238654,1
1.1126806251966397,-1.1127622100285357,0
2.1391707093949806,-0.2257751695277626,0
-1.162002846931797,-0.6631395092648739,0
-0.25577683045562505,-1.0551044133196434,1
1.9822934601116533,0.24893970877933597,0
1.6889482179407997,-0.7399323082972079,0
0.17810637419845107,0.2330602217896635,0
-0.020784604926911348,0.009620620300478581,0
0.48207226748493076,0.6998250821890147,0
0.61211057253537,0.2211710517426185,0
0.6904257311047097,1.6708394664416586,0
1.3742539715712778,0.03258375102353606,0
0.12747529843822122,-1.966145720766968,0
1.3999418158490937,0.15133851673766954,0
-0.3788809306556436,-1.6089736654008542,0
0.9942003194099076,0.8616002602413775,0
-0.22443260492835465,0.24682562911616873,0
0.21121673762439772,-0.42165830868248577,0
0.9770443832373887,0.0008683428908219477,0
-1.1961514336731605,0.8815544714041377,0
-2.119026786653309,-0.30377625457375135,0
-1.7485505956477994,0.3219836325307816,0
-0.06371601958352571,0.9838902905113046,0
-0.43499534840268195,1.981234812847503,0
0.44471787172986027,-0.5395301815886645,0
-1.127083082267619,-1.3416916118283728,0
1.3942259364189071,-1.0684410456339324,0
-0.14162894265421366,-1.1503995101298472,1
-0.5999533311495362,0.7616391971277431,0
0.8466372044612791,0.5964895126415958,0
-0.5415492858818095,-1.838897352225465,0
-1.102103894024059,1.214434128126583,0
0.06097685991514323,-2.3944961611302884,0
2.0877567636830805,0.12200762962643527,0
0.3661454509319626,1.789014911308899,0
-1.7405838083477645,-0.21374270217411226,0
1.1600165150014854,0.25395160820348384,0
0.6972086656968632,0.14262072586504182,0
1.4727478686388995,0.8920251564288324,0
0.8295153707635278,0.2012707957148289,0
-1.6386829378254424,-0.4367345574887614,0
-0.996620078147036,-0.5357609474073662,1
-0.7530355489876644,-0.8364788329137225,1
0.5015338085981191,-1.9034814189276554,1
